ARTICULO	DESCRIPCION	CLASIFICACION_2	ULTIMO_INGRESO	ACTIVO	NOTAS	UNIDAD_VENTA	CANASTA_BASICA	CODIGO_HACIENDA
829	ETIQUETA - ACIDO ACETICO	MATPRIMAS	Jun 21 2024  9:10AM	S	 	UND	N	
83	GALLETA MARIA 1X8UND	SUMINISTRO	May  4 2023  5:28PM	S	 	PTE	S	2341000009900
830	ETIQUETA GALON CREMA DULCE	MATPRIMAS	Apr 21 2025 11:07AM	S	 	UND	N	
831	ETIQUETA YOGURT LITRO ALBARICOQUE	MATPRIMAS	Jun 12 2025  6:56AM	S	 	UND	N	
832	ETIQUETA - SHAMPO PARA AUTOS	MATPRIMAS	Jan  3 2022  2:54PM	S	 	UND	N	
833	ETIQUETA - ABRILLANTADOR PARA MUEBLES	MATPRIMAS	Jun 24 2024 12:51PM	S	 	UND	N	
834	ETIQUETA - CERA LIQUIDA PISOS	MATPRIMAS	Dec 27 2024  1:22PM	S	 	UND	N	
836	ETIQUETA - CLORO LOLITA 3.5%	MATPRIMAS	Aug  7 2025  5:44PM	S	 	UND	N	3219700010000
837	ETIQUETA - CLORO AL 5	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
838	HUMEDECEDOR DEDOS FELICES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
839	PORTAHOJAS DE 100 FUNDAS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
84	JUGO KERNS VARIOS SABORES 250 ML	SUMINISTRO	Feb 14 2023  4:26PM	S		UND	N	2449002000300
840	ETIQUETA - DESENGRASANTE INDUSRIAL	MATPRIMAS	Dec 30 2020  5:47PM	S	 	UND	N	
841	ETIQUETA - VERDE 4 X 4 CENTRO 3	MATPRIMAS	Dec 14 2021  4:22PM	S	 	UND	N	
842	ETIQUETA - ACEITE PARA MOPAS	MATPRIMAS	Aug  2 2020 12:47PM	S	 	UND	N	
843	ETIQUETA - BLANCA 4 X 4 CENTRO 3	MATPRIMAS	Jul 22 2025 12:55PM	S	 	UND	N	
844	CERA NEGRA110X410 /1403-152 IMPRESORA SATO	OTROS	Jun 23 2020 12:00AM	S		ROLLO	N	3533200019900
845	ENTINTADO SATO PB-216 P/MAQUINA FECHA Y LOTE	OTROS	Aug  2 2020 12:47PM	S		UND	N	
846	ETIQUETA - ROSADA 4 X 4 CENTRO 3"	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
847	ETIQUETA YOGURT LITRO BANANO FRESA	MATPRIMAS	Aug 11 2025  2:24PM	S	 	UND	N	
848	ETIQUETA YOGURT LITRO FRESA	MATPRIMAS	Aug 11 2025  2:24PM	S	 	UND	N	
849	ETIQUETA YOGURT LIRTO FRUTA TROPICAL	MATPRIMAS	Aug  5 2025  5:39PM	S	 	UND	N	
850	CARROS HAMPER COD 684	OTROS	Jun 23 2020 12:00AM	S		UND	N	3694000999900
851	BORUCHA PAPEL KL	OTROS	Jun 23 2020 12:00AM	S		KG	N	
852	ETIQUETA LIMPIADOR DE CRISTALES	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
853	ETIQUETA CERA LÍQUIDA PARA PISOS	MATPRIMAS	Nov  8 2024  2:03PM	S	 	UND	N	
854	ETIQUETA IMPRESA LECHE 4 LT DOS PINOS 2.75X4.5	MATPRIMAS	Aug 22 2025  4:28PM	S	 	UND	N	
855	CINTA ADHESIVA 18MMX55M FRIO/CALIE.MOPP	OTROS	Jun 23 2020 12:00AM	S		UND	N	2792200000100
856	ETIQUETA AMARILLA PROCESO R-02/1F 3XD (CALIDAD)	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
857	ETIQUETA 4 X 4 IMPRESA CALIDAD (E15501)	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
858	ETIQUETA LECHE GAL 2.75 X 4.5 DOS PINOS	MATPRIMAS	Nov 24 2022  3:09PM	S	 	UND	N	
859	ETIQUETA LECHE 4LT PRISMART ARTE NAVIDEÑO DOS PINO	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
86	CONFITE TAPITAS 1 X 12 UND	SUMINISTRO	Sep 28 2020  6:34PM	S		PTE	N	2367000000500
860	COSTOS FIJOS PROCESO DE ARTE Y NEGATIVOS	OTROS	Jun 23 2020 12:00AM	S		UND	N	3622003020100
861	ETIQUETA ALCOHOL ISORPOPILICO 99%	MATPRIMAS	Jan 30 2024  1:12PM	S	 	UND	N	
865	GANCHO DE BLUSA DE DAMA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4299203050000
866	GANCHO P/PANTALÓN Y BLUSA DAMA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4299203050000
867	GANCHO P/PANTALÓN Y CAMISA CABALLERO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4299203050000
868	ETIQUETA YOGURT LITRO MORA	MATPRIMAS	Jun 12 2025  6:56AM	S	 	UND	N	
869	ETIQUETA YOGURT LITRO FERESA DESLACTOSADA	MATPRIMAS	Jan 11 2024  8:25AM	S	 	UND	N	
87	CONFITE CHUPA CHUPA	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
870	ETIQUETA YOGURT 1.8 LT BANANO FRESA	MATPRIMAS	Jun 12 2025  6:56AM	S	 	UND	N	
871	ETIQUETA YOGURT 1.8 LT FRESA	MATPRIMAS	Aug  5 2025  5:39PM	S	 	UND	N	
872	ETIQUETA YOGURT 1.8LT FRUTAS	MATPRIMAS	Jun 12 2025  6:56AM	S	 	UND	N	
873	ETIQUETA YOGURT 1.8 LT MORA	MATPRIMAS	Jun 12 2025  6:56AM	S	 	UND	N	
874	PALA ERGONÓMICA MARCA REMCO BLANCA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990300
875	ENVASE LITRO BOSTON ROUND BLANCO 60GR	ENVASES	Jun 23 2020 12:00AM	S	 	UND	N	3649002009900
876	REPUESTO CONVERTIDOR PARA DISPENSADOR	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
877	CLORO GRANULADO 20 KILOS	SUMINISTRO	Jun 23 2020 12:00AM	S		SACO	N	3423101010000
88	CONFITE MENTA 1X50UND	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2367000000500
881	CINTA EMP.ULTRA.REST 48MMX100 CJ40 TRANSP 013652	MATPRIMAS	Mar 10 2022  7:02PM	S		UND	N	
882	DISPENSADOR RECARGABLE 350ML SABO	SUMINISTRO	Mar 15 2023  7:05PM	S		UND	N	3694000999900
883	ESCOBA ANGULAR 4pulg EN PVC AZUL	SUMINISTRO	Jan 21 2021  7:38PM	S		UND	N	3899301020100
884	ALCOHOL GEL CLEAN FRESH 800ML C12 S/AROMA	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3532399000300
885	BOLSA ZIPPER BAJA #10 10 X13 CAJA 1000 UNDS	SUMINISTRO	Sep  8 2020  6:15PM	S		MILLAR	N	3641099990100
886	OUST AEROSOL SUPERFS Y AIRE DESINFECT FLORAL	SUMINISTRO	Jul  2 2025  5:20PM	S		UND	N	3466499999900
887	PRENSA P/PALO PISO VERDE ETERNA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990500
888	DESATORADOR CAÑERÍAS L	SUMINISTRO	Aug 20 2021  5:34PM	S		LT	N	3423107030000
8888	BOLSA 6 X 10 X 2 TRANSPARENTE	BOLSAS	Jul 23 2025  5:34PM	S	 	KG	N	3641099999900
88888	BOLSA 24+6+6X37X2  UD C/AGARRADERA TRANSP	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3641099999900
889	DESENGRASANTE LIMP.MULTI.VICTORIA	SUMINISTRO	Aug  2 2020 10:16AM	S		PICH	N	3532201030100
89	TE MENTA 1 X 25	SUMINISTRO	Aug 22 2025  3:32PM	S	 	CAJITA	S	2391300000300
890	ETIQUETA LITRO SIGMA MANZANA CANELA	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
891	GLADE REPUESTO 270ML HAWAIIAN BREEZE P/DISPENSADOR	JESAN	May 12 2025 11:48AM	S	 	UND	N	3533199000000
892	ETIQUETA LITRO SIGMA COCO	MATPRIMAS	Aug 11 2025  2:24PM	S	 	UND	N	
893	FACIAL KLEENEX GIGANTE SEDA TRIPLE H 1X100	SUMINISTRO	Mar  3 2022  9:25AM	S		UND	N	3219302010000
894	PRENSA PLÁSTICA ETERNA AMARILLA P/PALO PISO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990500
895	CAJA USADA DE CARTÓN	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000999900
896	PRENSA PLÁSTICA ETERNA CAFÉ P/PALO PISO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990500
897	PASTILLA CLORO BLANCA ACL90 200 GR 1X5	SUMINISTRO	Jun 17 2024  4:13PM	S		UND	N	3532201999900
898	ETIQUETA LITRO SIGMA PIÑA COLADA	MATPRIMAS	Jun 12 2025  6:56AM	S	 	UND	N	
899	LAVAPLATOS AXION CON ALOE 850 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
90	CAFE 1820 DE 1000 GRAMOS (1 KILO)	SUMINISTRO	Jun 21 2024  8:53AM	S	 	PTE	S	2391102010200
900	ETIQUETA YOUGURT LITRO SIGMA ARANDANO	MATPRIMAS	Jun 30 2023  5:28PM	S	 	UND	N	
901	DISPENSADOR RECARGABLE 1000ML SABO	SUMINISTRO	Aug  2 2020 10:16AM	S		UND	N	3694000999900
902	TERMÓMETRO DIGITAL	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
903	FOCO LED METÁLICO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
904	ALQUILER OFICINAS	OTROS	Jun 23 2020 12:00AM	N	 	SP	N	7211200000100
905	ETIQUETA LITRO FRESA CANELA SIGMA	MATPRIMAS	Jun 23 2020 12:00AM	S	 	UND	N	
906	KIT PEDILUVIOS 60X80 GRIS NOMAD	SALUD	Jun 23 2020 12:00AM	S		UND	N	
907	BOLSA DOY PACK ZIPPER 500ML 1X100	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3641099999900
908	PERCOLADOR DE CAFE PARA 100 TAZAS	SUMINISTRO	Jul  8 2024  5:05PM	S		UND	N	3722101010300
909	OUST AEROSOL SUPERF Y AIRE DESINF FRESC CAMPESTRE	SUMINISTRO	Aug  2 2020 10:16AM	S	 	UND	N	3466499999900
910	CUBETA 10 LITROS CON TAPA AZUL 3016200	SUMINISTRO	Jun 28 2021  6:00PM	S	 	UND	N	3649001990100
911	ALFOMBRA NOMAD 95X182 NEGRA C/REB	SUMINISTRO	Aug 24 2020 12:24PM	S	 	UND	N	2721000000100
912	ALFOMBRA NOMAD 92X110 NEGRA C/REB	SUMINISTRO	Aug 24 2020 12:24PM	S	 	UND	N	2721000000100
913	ALFOMBRA NOMAD 93X115 NEGRA C/REB	SUMINISTRO	Aug 24 2020 12:24PM	S	 	UND	N	2721000000100
914	LAMINA 60 X 60 CELESTE	BOLSAS	Aug  2 2020 10:16AM	S		KG	N	3641099999900
915	ALFOMBRA NOMAD 116X142 NEGRA C/REB	SUMINISTRO	Aug 24 2020 12:24PM	S	 	UND	N	2721000000100
916	ALFOMBRA NOMAD 131X159 NEGRA C/REB	SUMINISTRO	Aug 24 2020 12:24PM	S	 	UND	N	2721000000100
917	JUGO DE FRUTAS LIGHT DOS PINOS 200 ML	SUMINISTRO	Aug 18 2020  7:53AM	S	 	UND	N	2449002000300
918	GLADE AEROSOL COLINAS DE AMBAR 400ML	SUMINISTRO	Sep 28 2020 10:06AM	S	 	UND	N	3533199000000
919	GLADE AEROSOL ARMONIA DE ROSAS Y MADERA 400ML	SUMINISTRO	Sep 28 2020 10:06AM	S	 	UND	N	3533199000000
92	CONFITE FRUTINIS 1X50UND	SUMINISTRO	Aug  9 2024  3:49PM	S		PTE	N	2367000000500
920	SPITFIRE DESENG. 1 X 5 GL.	SUMINISTRO	Jun 23 2020 12:00AM	S		PICH	N	3532201990400
921	GLADE AEROSOL BOSQUE NIEVE ENCANTADO 400ML	SUMINISTRO	Sep 28 2020 10:06AM	S	 	UND	N	3533199000000
922	ETANOL LIQUIDO LITRO	QUIMICOS	Aug 21 2020 11:33AM	S	 	UND	N	2411000000100
923	AZUCAR PORCION SUCRABEL 1GR 1X500	SUMINISTRO	Aug 19 2020  5:31PM	S	 	UND	N	
924	ALCOHOL GEL XPRO CERAMIDAS 240ML	QUIMICOS	Aug 20 2020  4:37PM	S	 	UND	N	3532399000300
925	ETIQUETA LECHE 4LITROS 2.75 X 4.5 DOS PINOS NAVIDEÑA	MATPRIMAS	Sep 23 2021 10:15AM	S	 	UND	N	
926	INSECTICIDA AEROSOL RAID JARDIN EUCALIPTO 430 ML	SUMINISTRO	Jun  3 2025  5:14PM	S	 	UND	N	3466100999900
927	CAJA GRANDE 5 GALONES	QUIMICOS	Oct  5 2020  5:48PM	S	 	UND	N	3215301009900
928	CAJA MEDIANA 5 GALONES	QUIMICOS	Oct 13 2020 12:20PM	S	 	UND	N	3215301009900
929	BOLSA ZIPLOCK #4  3.5 X 4.75  PTE 100 UND	BZIPLOC	Oct 16 2020  4:52PM	S	 	UND	N	3641099990100
93	AMBIENTAL PINO PARA AUTOS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3533199000000
930	BOLSA ZIPLOCK 12X15X4 TRANSPARENTE 500 UND 	BZIPLOC	Jun  9 2022  5:20PM	S	 	CAJA	N	3641099990100
931	BOLSA ZIPLOCK # 7 5.5x8 pte de 100 unid 	BZIPLOC	Apr 26 2022  5:19PM	S	 	PTE	N	3641099990100
932	GLADE PLUG INS REPUES.ATARDECER EN LOS CABOS  1X3 UND	SUMINISTRO	Oct 28 2020  5:41PM	S	 	PTE	N	3533199000000
933	MECHA ANTIBACTERIAL RAYON #50 VERDE	SUMINISTRO	Oct 30 2020  5:30PM	S	 	UND	N	3553000019900
934	BOLSA ZIPLOCK #6  4.75 x 6.75  1x100 UND	BZIPLOC	Oct 30 2020  5:41PM	S	 	PTE	N	3641099990100
935	ALFOMBRA NOMAD 68.5 X 68.5 S/REBORDE	SUMINISTRO	Feb 24 2022 12:05AM	S	 	UND	N	2721000000100
936	DESINFECTANTE TRONEX LAVANDA GL	SUMINISTRO	Apr  4 2023  4:18PM	S	 	GALON	N	3466499999900
937	GLADE PLUGINS APARATO-REPUESTO VAINILLA	SUMINISTRO	Dec 10 2020 10:02AM	S	 	UND	N	3533199000000
938	ETIQUETA YOGURT LITRO ROMPOPE	MATPRIMAS	Nov  3 2020 11:03AM	S	 	UND	N	
939	ETIQUETA YOGURT LITRO CHOCOMENTA	MATPRIMAS	Nov  3 2020 11:04AM	S	 	UND	N	
94	SUAVIZANTE ROPA AROMA LAVANDA GALON	SUMINISTRO	Jun 23 2020 12:00AM	S		GALON	N	3532201020000
940	LIMPIADOR PLEDGE MUEBLE SACUDIDOR AEROSOL 432 ml	SUMINISTRO	Aug 31 2023  4:01PM	S	 	UND	N	3532201990400
941	GLADE PLU INS APAR/REP VAINILLA	SUMINISTRO	Nov  9 2020  3:16PM	S	 	UND	N	3533199000000
942	WIPEX HUMEDOS CLOROX AROMA FRESCO 30 P	SUMINISTRO	Jun  4 2025  5:02PM	S	 	UND	N	3466499999900
943	GLADE AEROSOL BRINDIS FRUTAL 400ML	SUMINISTRO	Nov 16 2020  6:37PM	S	 	UND	N	3533199000000
944	GLADE AEROSOL PINO VERDE 400ML	SUMINISTRO	Nov 16 2020  6:37PM	S	 	UND	N	3533199000000
945	GLADE AEROSOL DULCE Y CREMOSA TENT 400ML	SUMINISTRO	Nov 16 2020  6:37PM	S	 	UND	N	3533199000000
946	MULTISURFACE CLEANER AEROSOL 	SUMINISTRO	Dec  4 2020  6:04PM	S	 	UND	N	3532201990400
947	LIMPIADOR MULTIPROPOSITO CYCLO 18 OZ	SUMINISTRO	Dec  8 2020  7:19PM	S	 	UND	N	3532201990400
948	BATERIA CUADRADA PANASONIC 1X12	SUMINISTRO	Dec  9 2020  5:28PM	S	 	UND	N	4641001010100
949	PAPEL HIGIENICO JUMBO MONODOSIS SMART ONE	SUMINISTRO	May 13 2021  7:29PM	S	 	CAJA	N	3219301000000
95	SUPER CLEAN AEROSOL  REMOVEDOR MANCHAS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
950	SERVILLETA INTERFOLIADA PARA DOSPENSADOR XPRESSNAP	SUMINISTRO	Dec 17 2020  3:41PM	S	 	CAJA	N	3219304000000
951	ENVASE CAMPANITA 500 ML 28/400 – EV2216020	ENVASES	Dec 15 2022 12:25PM	S	 	UND	N	3649002009900
952	BOMBA DISPENSADORA GS 28/410 BLANCA - BD621	ENVASES	Dec 17 2020  7:10PM	S	 	UND	N	3694000999900
953	ETIQUETA ALCOHOL 70%  LIQUIDO GALON	MATPRIMAS	Jun 24 2024 12:47PM	S	 	UND	N	
954	ETIQUETA COLOSO FLORAL	MATPRIMAS	Sep 20 2024 10:42AM	S	 	UND	N	
955	ALMIDÓN MODIFICADO HECHO EN MÉXICO	SUMINISTRO	Jun 23 2020 12:00AM	S		KG	N	
956	BOLSA MANGA 130+10+10X260 CMX2	BOLSAS	Jan 23 2023 11:48AM	S	 	KG	N	3641099999900
957	TOALLA CLOROXDESINF EXPERT 1X15 034346	SUMINISTRO	Sep 30 2021  6:31PM	S	 	UND	N	3466499020100
958	LAVAPLATOS AVENA ANTIBACTERIAL BIOX 450	SUMINISTRO	Jan 27 2021  8:37AM	S	 	UND	N	3532101990000
959	JABON LAVAPLATOS LIQUIDO DISH CARE GALON	SUMINISTRO	Sep 26 2024  3:29PM	S	 	GALON	N	3532101990000
96	LIMPIADOR ESPUMA CLEAN 590ML	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532201990400
960	ESPATULA FLEXBLE 5” COLOR AMARILLO TOOLCRAFT	SUMINISTRO	Mar 11 2021  6:57PM	S	 	UND	N	4299901990700
961	ESPATULA FLEXBLE 4” COLOR ROJO TOOLCRAFT	SUMINISTRO	Mar 11 2021  6:57PM	S	 	UND	N	4299901990700
962	BOLSA ZIPPER # 11 (11X15.75) 1X100 PAQ	SUMINISTRO	Mar  9 2021  6:11PM	S	 	PTE	N	3641099990100
963	BASURERO NEGRO TAPA VAIVEN 42 LTS ORDINARIOS (UCH)	SUMINISTRO	Mar 17 2021 11:43AM	S	 	UND	N	3694000999900
964	GLADE AEROSOL LIMON 400ML	SUMINISTRO	Jul 12 2024  4:50PM	S	 	UND	N	3533199000000
965	INSECTICIDA AEROSOL RAID MAX NARANJA 460 ML	SUMINISTRO	Sep  1 2023  3:45PM	S	 	UND	N	3466100999900
966	ALFOMBRA NOMAD PEDILUVIO 0.6 X 0.80	SUMINISTRO	May 24 2024  3:35PM	S	 	UND	N	2721000000100
967	PLEDGE CUIDADO MUEBLES ORIGINAL 333GR 378 ML	SUMINISTRO	Mar 26 2021  7:55AM	S	 	UND	N	3532201990400
968	ALFOMBRA NOMAD 1.70 X 1.05 NEGRA LISA	SUMINISTRO	Apr  9 2021  3:27PM	S	 	UND	N	2721000000100
969	ALFOMBRA NOMAD 1.20 X 0.90 NEGRA LISA	SUMINISTRO	Feb 24 2022 12:05AM	S	 	UND	N	2721000000100
97	CAFE MONTAÑA TRADICIONAL 500 GRAMOS	SUMINISTRO	Jul  8 2022  5:58PM	S	 	PTE	N	
970	BOLSA DE ALMACIGO 7X9	SUMINISTRO	Jun  7 2022  5:13PM	S	 	UND	N	3641099019900
971	COLGATE PLAX ICE 1000ML ENJUAGUE BUCAL  BOTELLA	SUMINISTRO	Jul  2 2025  5:20PM	S	 	UND	N	3532304000400
972	PISTOLA ATOMIZADOR ROJO CF 50005	CUARTOLIMPIO	Jul  1 2025  5:02PM	S	 	UND	N	3694000999900
973	AROMA PC BABY LAVENDER P0270871 (CARICIA)	SUMINISTRO	Oct 19 2023  4:34PM	S	 	KG	N	3541005999900
974	AROMA PC FLORAL TYPE AZUL PRIMAVERA  P0240948 (FANTASIA)	SUMINISTRO	Nov 18 2024  4:50PM	S	 	KG	N	3541005999900
975	FILTRO P/ORINAL C/PASTILLA / 1990130	SUMINISTRO	May  4 2021  6:05PM	S	 	UND	N	4391401020300
976	CLORO (BLANKO)PAQUITA BOLSA 225 ml 1X36	SUMINISTRO	Mar 13 2022  9:46PM	S	 	UND	N	3423101010000
977	PRENSA P/PALO PISO NEGRA ETERNA	SUMINISTRO	Oct  6 2020  5:39PM	S		UND	N	3694000990500
978	ALFOMBRA 12 PIEZAS HULE AZUL ZONAS HUMEDAS (30CM C/PIEZA)	SUMINISTRO	May 20 2021  6:13PM	S	 	UND	N	2721000000100
979	ALFOMBRA 9 PIEZAS HULE AZUL ZONAS HUMEDAS (30CM C/PIEZA)	SUMINISTRO	May 20 2021  6:13PM	S	 	UND	N	2721000000100
980	PLASTICO PARA 18”X1000 ft (pre estirado)	BOLSAS	Jan 10 2022  7:55AM	S	 	UND	N	3641099999900
981	ALFOMBRA NOMAD 1.35 X 0.70 NEGRA (6336)	SUMINISTRO	May 28 2021  5:22PM	S	 	UND	N	2721000000100
982	ALFOMBRA NOMAD 1.60 X 0.75 NEGRA (6337)	SUMINISTRO	May 28 2021  5:22PM	S	 	UND	N	2721000000100
983	ALFOMBRA NOMAD 0.80 X 0.90 NEGRA (6338)	SUMINISTRO	May 28 2021  5:22PM	S	 	UND	N	2721000000100
984	ESCOBA PLASTICA TRUPER  DIENTES C/CABO MADERA	SUMINISTRO	May  5 2022  1:23PM	S	 	UND	N	3899301020100
985	PAÑO MULTIUSO ( 877900)	SUMINISTRO	Oct 20 2021  5:13PM	S	 	UND	N	2712005990000
986	DESINFECTANTE POETT FLORES PRIMAVERAL GALON	SUMINISTRO	Jun 14 2021  6:21PM	S	 	UND	N	3466499999900
987	LIMPIADOR VIDRIOS 5 GL	SUMINISTRO	Jun 23 2020 12:00AM	S		PICH	N	3532201990200
988	PRENSA P/PALO PISO AZUL ETERNA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990500
989	CERA PISOS BLANCA 5 GL	SUMINISTRO	Jun 23 2020 12:00AM	S		PICH	N	3533200019900
99	PANADOL EXTRAFUERTE 16 UND	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJA	N	
990	KIMONO DESECHABLE TALLA L	SALUD	Oct 19 2021  5:53PM	S		UND	N	3219305000100
991	KIMONO DESECHABLE TALLA M	SALUD	Dec  5 2023  6:02PM	S		UND	N	3219305000100
992	KIMONO DESECHABLE TALLA XL	SALUD	Dec  5 2023  6:02PM	S		UND	N	3219305000100
993	JABON LIQUIDO XPRO ALOE 1GL	SUMINISTRO	Jul  1 2025  5:46PM	S		GALON	N	3532101029900
994	BATERIA MAXEL ALCALINA AAA UND	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4641001010100
995	PRENSA PLÁSTICA ETERNA BLANCA P/PALO PISO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3694000990500
996	GLOBOS CONEJO 1 X 25	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
997	INFLADOR MANUAL	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
998	PORTAGLOBO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	
999	GALLETAS CHIKY CAPUCHINO 1X12	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	2341000009900
9997	GANCHO PARA ROPA DE NIÑO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4299203050000
9998	GANCHO P/PANTALON Y BLUSA DAMA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4299203050000
9999	GANCHO PARA BLUSA DAMA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4299203050000
A001	PAJILLAS CORRIENTE	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A002	TE MANZANILLA  1 X 100	SUMINISTRO	Aug 13 2025  5:10PM	S	 	CAJITA	S	2391300000300
A003	TE NEGRO 1X100	SUMINISTRO	Aug 12 2025  5:49PM	S	 	CAJITA	S	2391300000100
A004	WIPES HÚMEDOS LYSOL 80 P VARIOS AROMAS	JESAN	Jul 15 2025 12:59PM	S	 	UND	N	3466499999900
A005	ASPIRINA  1 X 20	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A006	REFRESCO TROPICAL TE FRIO MELOCOTON 2.5 LT	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	2399905000200
A007	JABÓN LÍQUIDO BACTEX GL	JESAN	Dec 27 2024  2:58PM	S	 	GALON	N	3532101029900
A008	LECHE MAGNECIA PHILLIPS MED 120 ML 1X40	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3562102010104
A010	ESCOBON MULTIUSO 60CM C/PALO	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3899301030000
A011	BATERÍAS AA  CORRIENTES	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	4641001010100
A013	AZUCAR DOÑA MARÍA  2 KILOS	SUMINISTRO	Jul 15 2025 12:54PM	S	 	PTE	S	2352099010000
A014	AZUCAR PORCIÓN DOÑA MARIA 5GR 1X100	SUMINISTRO	Jul 15 2025 12:54PM	S	 	PTE	S	2352099010000
A015	PAJILLA FLEXIBLE  1X500	SUMINISTRO	Jun 23 2020 12:00AM	S		CAJITA	N	
A016	BOLSA GRANDE BOLMAX OXO COCINA 1X9 NATURAL	SUMINISTRO	Aug  2 2020 10:16AM	S		PTE	N	3641099999900
A017	BOLSA  EXTRA JARDÍN 1 X 5	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3641099999900
A021	CUCHARAS PLASTICAS BLANCAS 1X15 LINK PEQUEÑAS	SUMINISTRO	Aug  1 2025  5:48PM	S	 	PTE	N	3694000010100
A022	DESINFECTANTE BOLSA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A023	FILTRO PARA CAFÉ 1X50	SUMINISTRO	Aug 19 2025  5:40PM	S		PTE	N	3219903990200
A024	JABON CILINDRICO DOÑA BLANCA 105GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A025	DETERGENTE IREX 500 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	3532201060000
A027	CAFE REY PERCOLADOR ROJO 500 GRAMOS	SUMINISTRO	Jun 23 2020 12:00AM	S		PTE	N	
A028	LAVAPLATOS AXION LIMON 425 GRAMOS	JESAN	Aug 12 2025  5:20PM	S	 	UND	N	3532101010200
A029	AJAX TRICLORIN EN BOTELLA  600 GRS 1X24	JESAN	Aug 12 2025  5:20PM	S	 	UND	N	3532201990400
A030	AJAX TRICLORIN EN BOLSA 250 GRS UNIDAD/1X24	JESAN	May 27 2025  5:44PM	S	 	UND	N	3532201990400
A031	BATERIAS MADIANA PANASONIC 1X2 PAR	SUMINISTRO	Aug  2 2020 10:16AM	S		PAR	N	4641001010100
A032	TRONEX MULTIUSO EN BOLSA	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3466499999900
A034	FRASCO POTASA	SUMINISTRO	Jul 27 2022  5:11PM	S	 	UND	N	3423113029900
A037	JABÓN DOÑA BLANCA N 18	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A038	LAVAPLATOS 250 GRS MARCA ZAGAZ	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
A039	LAVAPLATOS DOÑA BLANCA 250 GRS	SUMINISTRO	Jun 23 2020 12:00AM	S		UND	N	3532101990000
